policy,WEEK_END_DATE,STORE_NUM,UPC,seg,state,price_rec,discount_rec,price_mult,promo_feature,promo_display,promo_tpr_only,is_promo,units_pred,revenue_pred,score_penalised
penalised,2011-10-19,15541,1111009477,MAINSTREAM,OH,1.5484999999999998,0.05000000000000008,0.95,1,1,0,1,73.4314428574357,113.70858926473916,84.95858926473916
penalised,2011-09-07,25261,7218063979,MAINSTREAM,TX,6.3665,0.15,0.85,1,1,0,1,10.874937326961351,69.23528849209944,32.98528849209944
penalised,2011-06-08,25027,7218063983,MAINSTREAM,OH,6.0264999999999995,0.15000000000000005,0.85,1,1,0,1,27.17415117629926,163.76502206396748,127.51502206396748
penalised,2011-06-08,21213,7027316204,MAINSTREAM,OH,1.61,0.0,1.0,0,0,0,0,12.694035199545098,20.43739667126761,20.43739667126761
penalised,2011-06-15,4503,1600027528,AMBIGUOUS,TX,4.131,0.09999999999999992,0.9,1,1,0,1,63.82477231701146,263.66013444157437,231.16013444157437
penalised,2011-12-14,15765,1111087395,MAINSTREAM,TX,3.211,0.05000000000000001,0.95,0,0,0,0,13.021241293170362,41.81120579237003,38.06120579237003
penalised,2011-07-27,4245,3700031613,MAINSTREAM,IN,4.29,0.0,1.0,0,0,0,0,3.3816357851589505,14.507217518331897,14.507217518331897
penalised,2011-07-06,2281,7110410455,UPSCALE,OH,2.0,0.0,1.0,0,0,0,0,10.401366584651855,20.80273316930371,20.80273316930371
penalised,2011-08-10,2495,7797502248,MAINSTREAM,TX,2.69,0.0,1.0,0,0,0,0,3.4268542333053165,9.2182378875913,9.2182378875913
penalised,2011-11-16,27175,2066200532,UPSCALE,TX,6.74,0.0,1.0,0,0,0,0,3.5491163500493634,23.92104419933271,23.92104419933271
penalised,2011-08-24,17599,7192100336,VALUE,TX,5.076,0.10000000000000002,0.9,1,1,0,1,18.78507881421602,95.35306006096052,62.853060060960516
penalised,2012-01-04,13609,7218063983,MAINSTREAM,OH,6.6405,0.04999999999999999,0.95,1,1,0,1,8.975311777015659,59.600557855272484,30.850557855272484
penalised,2011-10-26,21221,2840004768,VALUE,OH,3.29,0.0,1.0,0,0,0,0,2.670782279291637,8.786873698869485,8.786873698869485
penalised,2012-01-04,23061,3800031829,MAINSTREAM,OH,3.5010000000000003,0.09999999999999994,0.9,1,1,0,1,74.81093733441443,261.91309160778496,229.41309160778496
penalised,2011-12-14,4245,1111085350,MAINSTREAM,IN,2.44,0.0,1.0,1,1,0,1,71.4045780607009,174.2271704681102,149.2271704681102
penalised,2011-08-10,4245,3800031829,MAINSTREAM,IN,3.3065,0.14999999999999997,0.85,1,1,0,1,90.22582701764583,298.33169703384596,262.08169703384596
penalised,2011-12-14,13827,88491212971,MAINSTREAM,TX,2.592,0.09999999999999994,0.9,1,1,0,1,48.69179259654802,126.20912641025247,93.70912641025247
penalised,2011-06-15,25027,7192100336,MAINSTREAM,OH,6.2604999999999995,0.05000000000000005,0.95,1,1,0,1,16.726321772133627,104.71513745444257,75.96513745444257
penalised,2011-07-06,2277,1111038078,UPSCALE,OH,1.69,0.0,1.0,0,0,0,0,10.472737254399007,17.69892595993432,17.69892595993432
penalised,2011-09-07,2513,1111038078,UPSCALE,TX,1.54,0.0,1.0,0,0,0,0,8.92256679923319,13.740752870819112,13.740752870819112
penalised,2011-10-26,23349,2840004768,VALUE,TX,3.29,0.0,1.0,0,0,0,0,3.303892848808976,10.869807472581531,10.869807472581531
penalised,2011-07-06,623,7797508004,MAINSTREAM,TX,3.29,0.0,1.0,0,0,0,0,2.4412543146699233,8.031726695264048,8.031726695264048
penalised,2011-08-03,613,88491201426,MAINSTREAM,TX,3.1410000000000005,0.09999999999999992,0.9,1,1,0,1,67.79526181307007,212.94491735485312,180.44491735485312
penalised,2011-09-28,17615,1111038078,MAINSTREAM,TX,1.58,0.0,1.0,0,0,0,0,5.098910226797157,8.05627815833951,8.05627815833951
penalised,2011-08-10,21237,88491201427,MAINSTREAM,OH,2.781,0.09999999999999991,0.9,1,1,0,1,70.85063042071833,197.0356032000177,164.5356032000177
penalised,2011-11-30,25001,1111038078,VALUE,OH,1.67,0.0,1.0,0,0,0,0,3.4666264664355544,5.7892661989473755,5.7892661989473755
penalised,2011-07-13,26983,1111009497,VALUE,OH,1.55,0.0,1.0,0,0,0,0,16.88129652624536,26.16600961568031,26.16600961568031
penalised,2011-10-19,2523,1111085345,VALUE,TX,1.63,0.0,1.0,0,0,0,0,24.236384522396552,39.505306771506376,39.505306771506376
penalised,2011-12-14,2513,31254742735,UPSCALE,TX,4.473,0.09999999999999998,0.9,1,1,0,1,33.65980758130422,150.56031931117377,118.06031931117377
penalised,2011-06-15,8035,3000006340,VALUE,OH,3.59,0.0,1.0,0,0,0,0,2.2309246176151443,8.009019377238367,8.009019377238367
penalised,2011-06-15,23061,1111085350,MAINSTREAM,OH,2.0909999999999997,0.15000000000000008,0.85,1,1,0,1,84.51202973483639,176.71465417554288,140.46465417554288
penalised,2011-10-19,8263,31254742835,UPSCALE,TX,4.97,0.0,1.0,0,0,0,0,2.745318006897663,13.644230494281384,13.644230494281384
penalised,2011-11-09,19521,1111087398,UPSCALE,TX,3.3249999999999997,0.05000000000000008,0.95,0,0,0,0,8.428374839740997,28.024346342138813,24.274346342138806
penalised,2011-08-24,28909,1111085345,MAINSTREAM,OH,1.99,0.0,1.0,1,1,0,1,69.22443104005599,137.75661776971143,112.75661776971143
penalised,2011-11-09,6431,1600027528,VALUE,TX,3.9149999999999996,0.10000000000000002,0.9,1,1,0,1,52.26631253151826,204.62261356089397,172.12261356089397
penalised,2011-07-13,11761,88491212971,UPSCALE,OH,2.6910000000000003,0.09999999999999996,0.9,1,1,0,1,59.00781607512143,158.79003305815178,126.29003305815178
penalised,2011-06-29,8035,1600027528,VALUE,OH,4.79,0.0,1.0,0,0,0,0,4.06160309767018,19.455078837840162,19.455078837840162
penalised,2011-12-21,21227,1600027564,UPSCALE,OH,2.5245,0.15,0.85,1,1,0,1,194.2114433934293,490.28678884671234,454.03678884671234
penalised,2011-08-24,367,1111035398,VALUE,KY,3.29,0.0,1.0,0,0,0,0,1.72387449903574,5.671547101827585,5.671547101827585
penalised,2011-06-15,8041,3000006610,MAINSTREAM,OH,2.5925,0.15000000000000002,0.85,1,1,0,1,43.74115788622173,113.39895182002982,77.14895182002982
penalised,2011-09-28,23345,1111087396,UPSCALE,TX,3.66,0.0,1.0,0,0,0,0,2.793854481929498,10.225507403861963,10.225507403861963
penalised,2011-11-09,23067,7110410470,MAINSTREAM,OH,2.0,0.0,1.0,0,0,0,0,8.774608139962508,17.549216279925016,17.549216279925016
penalised,2011-12-14,2523,1600027527,VALUE,TX,2.6910000000000003,0.09999999999999996,0.9,1,1,0,1,98.1262153542152,264.05764551819317,231.55764551819317
penalised,2011-09-21,613,3700044982,MAINSTREAM,TX,4.65,0.0,1.0,0,0,0,0,3.9810705897263676,18.51197824222761,18.51197824222761
penalised,2011-08-17,13859,3000006610,MAINSTREAM,TX,2.533,0.15000000000000002,0.85,1,1,0,1,35.53263797880667,90.00417200031728,53.75417200031728
penalised,2011-07-20,19523,1111085319,VALUE,TX,1.82,0.0,1.0,0,0,0,0,14.36794055067842,26.149651802234725,26.149651802234725
penalised,2011-11-09,2513,1111085319,UPSCALE,TX,1.7954999999999999,0.05000000000000002,0.95,0,0,0,0,12.148816411400915,21.81319986667034,18.06319986667034
penalised,2011-08-24,17627,1600027528,AMBIGUOUS,TX,3.9015,0.15,0.85,1,1,0,1,44.825261476825055,174.88575765183296,138.63575765183296
penalised,2011-07-20,23055,7192100337,VALUE,OH,6.59,0.0,1.0,1,1,0,1,8.824937325791554,58.15633697696634,33.15633697696634
penalised,2011-08-24,21221,1111087395,VALUE,OH,3.96,0.0,1.0,0,0,0,0,12.28277442830781,48.63978673609893,48.63978673609893
penalised,2011-09-28,21485,7797508006,MAINSTREAM,TX,3.29,0.0,1.0,0,0,0,0,3.184039592157397,10.475490258197837,10.475490258197837
penalised,2011-06-15,19533,88491201427,MAINSTREAM,TX,2.9665,0.15000000000000008,0.85,1,1,0,1,81.5418138722335,241.8937908519807,205.6437908519807
penalised,2011-07-20,13853,2066200531,MAINSTREAM,TX,4.49,0.0,1.0,0,0,0,0,4.60761140370009,20.688175202613404,20.688175202613404
penalised,2011-06-29,4489,3700019521,UPSCALE,TX,3.46,0.0,1.0,0,0,0,0,2.267667139256664,7.846128301828057,7.846128301828057
penalised,2011-10-05,25229,88491212971,MAINSTREAM,TX,2.592,0.09999999999999994,0.9,1,1,0,1,77.01576749209315,199.62486933950544,167.12486933950544
penalised,2011-11-23,15765,1111087398,MAINSTREAM,TX,3.53,0.0,1.0,0,0,0,0,7.071134880264954,24.961106127335288,24.961106127335288
penalised,2011-07-06,613,3000006560,MAINSTREAM,TX,2.533,0.15000000000000002,0.85,1,1,0,1,73.15813397909007,185.30955336903514,149.05955336903514
penalised,2011-10-26,2279,3700044982,MAINSTREAM,OH,4.99,0.0,1.0,0,0,0,0,3.228953897511811,16.112479948583935,16.112479948583935
penalised,2011-08-31,13827,1600027564,MAINSTREAM,TX,2.9610000000000003,0.09999999999999992,0.9,1,1,0,1,67.28432410127346,199.22888366387073,166.72888366387073
penalised,2011-08-31,11761,88491212971,UPSCALE,OH,2.583,0.09999999999999996,0.9,1,1,0,1,71.99434141905134,185.96138388540962,153.46138388540962
penalised,2011-06-08,11993,31254742835,UPSCALE,TX,4.83,0.0,1.0,0,0,0,0,4.831318969920244,23.33527062471478,23.33527062471478
penalised,2011-07-27,389,3800031829,MAINSTREAM,KY,3.3065,0.14999999999999997,0.85,1,1,0,1,91.28622785097025,301.83791238923317,265.58791238923317
penalised,2011-07-27,25261,1111038080,MAINSTREAM,TX,1.58,0.0,1.0,0,0,0,0,2.354184898970422,3.7196121403732674,3.7196121403732674
penalised,2011-09-21,15755,3800031829,VALUE,TX,2.856,0.15,0.85,1,1,0,1,23.662756287050076,67.58083195581501,31.330831955815015
penalised,2011-11-02,21479,1111009477,VALUE,TX,1.24,0.0,1.0,0,0,0,0,11.601025797472305,14.385271988865657,14.385271988865657
penalised,2011-08-31,9825,3000006610,MAINSTREAM,OH,2.9354999999999998,0.05000000000000003,0.95,1,1,0,1,22.306279083342247,65.48008224915117,36.73008224915117
penalised,2011-12-21,19265,1111085319,MAINSTREAM,KY,1.86,0.0,1.0,1,1,0,1,55.19196326245002,102.65705166815704,77.65705166815704
penalised,2011-12-07,8035,1111087395,VALUE,OH,3.87,0.0,1.0,0,0,0,0,8.440368889352037,32.66422760179238,32.66422760179238
penalised,2011-06-29,25233,1111009507,VALUE,TX,1.15,0.0,1.0,0,0,0,0,5.195126559252001,5.974395543139801,5.974395543139801
penalised,2011-09-14,25001,7797508004,VALUE,OH,3.29,0.0,1.0,0,0,0,0,3.3808935974607452,11.123139935645852,11.123139935645852
penalised,2011-09-21,8263,1111087395,UPSCALE,TX,3.6,0.0,1.0,0,0,0,0,3.1819742273853455,11.455107218587244,11.455107218587244
penalised,2011-08-31,6187,3800039118,MAINSTREAM,OH,2.8729999999999998,0.15000000000000005,0.85,1,1,0,1,65.39355963124532,187.8756968205678,151.6256968205678
penalised,2011-06-22,19533,4116709428,MAINSTREAM,TX,4.59,0.0,1.0,0,0,0,0,1.8468487368748034,8.477035702255348,8.477035702255348
penalised,2011-11-09,8041,7797508006,MAINSTREAM,OH,2.7965,0.15000000000000002,0.85,0,0,0,0,12.041213318484727,33.67325304514254,22.423253045142538
penalised,2011-11-16,10019,7797508006,VALUE,TX,3.29,0.0,1.0,0,0,0,0,1.4496562354285867,4.76936901456005,4.76936901456005
penalised,2011-08-24,13609,1111087395,MAINSTREAM,OH,3.564,0.09999999999999998,0.9,1,1,0,1,28.545179533538757,101.73501985753214,69.23501985753214
penalised,2011-09-28,25027,31254742735,MAINSTREAM,OH,4.392,0.09999999999999991,0.9,1,1,0,1,36.200691126742086,158.99343542865125,126.49343542865125
penalised,2011-08-17,12011,1111087396,MAINSTREAM,TX,3.1875,0.15,0.85,1,1,0,1,35.942959173425834,114.56818236529485,78.31818236529485
penalised,2011-07-13,11757,7218063983,MAINSTREAM,KY,6.3665,0.15,0.85,0,0,0,0,6.355446181678951,40.46194811565904,29.21194811565904
penalised,2011-06-08,13853,7797508004,MAINSTREAM,TX,3.29,0.0,1.0,0,0,0,0,3.7632219008088184,12.381000053661012,12.381000053661012
penalised,2011-10-12,2541,3800039118,MAINSTREAM,TX,3.211,0.05000000000000001,0.95,1,1,0,1,17.11023755249791,54.94097278107079,26.19097278107079
penalised,2012-01-04,21221,1111035398,VALUE,OH,2.99,0.0,1.0,0,0,0,0,1.412295273359222,4.222762867344074,4.222762867344074
penalised,2011-11-16,12011,31254742725,MAINSTREAM,TX,4.69,0.0,1.0,0,0,0,0,1.6213479212879123,7.604121750840309,7.604121750840309
penalised,2011-10-26,26983,7218063983,VALUE,OH,7.49,0.0,1.0,0,0,0,0,1.2374256642531523,9.268318225256111,9.268318225256111
penalised,2011-11-09,15531,7218063983,VALUE,OH,6.3665,0.15,0.85,0,0,0,0,4.137068722807036,26.338648023750995,15.088648023750995
penalised,2011-11-23,11757,3700031613,MAINSTREAM,KY,4.48,0.0,1.0,0,0,0,0,2.1566030175330306,9.661581518547978,9.661581518547978
penalised,2011-11-16,23349,4116709565,VALUE,TX,4.99,0.0,1.0,0,0,0,0,1.236707363751855,6.171169745121757,6.171169745121757
penalised,2011-08-24,15755,3700031613,VALUE,TX,4.29,0.0,1.0,0,0,0,0,1.925913875599626,8.262170526322395,8.262170526322395
penalised,2011-08-31,15765,1111009507,MAINSTREAM,TX,1.2,0.0,1.0,0,0,0,0,15.409725421295212,18.491670505554254,18.491670505554254
penalised,2011-11-16,4245,7797508004,MAINSTREAM,IN,2.7965,0.15000000000000002,0.85,1,1,0,1,25.945570264694286,72.55678724521758,36.30678724521758
penalised,2011-10-26,13609,1111085350,MAINSTREAM,OH,2.45,0.0,1.0,1,1,0,1,97.9995975207812,240.09901392591394,215.09901392591394
penalised,2011-11-30,28909,1600027528,MAINSTREAM,OH,4.311,0.10000000000000002,0.9,1,1,0,1,66.91193764500753,288.45736318762744,255.95736318762744
penalised,2011-06-29,4521,1111009507,MAINSTREAM,TX,1.25,0.0,1.0,0,0,0,0,3.1119870498503546,3.889983812312943,3.889983812312943
penalised,2011-12-28,11967,88491201426,VALUE,TX,2.628,0.09999999999999994,0.9,1,1,0,1,45.618796991215454,119.88619849291422,87.38619849291422
penalised,2011-11-30,11761,88491201426,UPSCALE,OH,3.0330000000000004,0.09999999999999992,0.9,1,1,0,1,23.803079067777002,72.19473881256765,39.69473881256765
penalised,2011-06-22,13859,88491201427,MAINSTREAM,TX,2.9665,0.15000000000000008,0.85,1,1,0,1,34.30792168142915,101.77444966795957,65.52444966795957
penalised,2011-11-16,6187,1600027528,MAINSTREAM,OH,4.311,0.10000000000000002,0.9,1,1,0,1,57.16326582420868,246.4308389681636,213.9308389681636
penalised,2011-06-08,29159,7192100337,MAINSTREAM,TX,6.79,0.0,1.0,0,0,0,0,4.815470728677096,32.69704624771748,32.69704624771748
penalised,2011-06-08,2541,1600027528,MAINSTREAM,TX,4.9305,0.05000000000000001,0.95,1,1,0,1,17.816646886925515,87.84497747598625,59.094977475986255
penalised,2011-06-22,23327,1111087395,MAINSTREAM,TX,3.222,0.10000000000000002,0.9,0,0,0,0,13.2623468257483,42.73128147256102,35.23128147256102
penalised,2011-11-30,387,3800031829,UPSCALE,OH,3.89,0.0,1.0,1,1,0,1,48.71562087905875,189.50376521953854,164.50376521953854
penalised,2011-08-17,9825,1111038078,MAINSTREAM,OH,1.69,0.0,1.0,0,0,0,0,10.092277084511418,17.055948272824295,17.055948272824295
penalised,2011-10-26,23055,3700044982,VALUE,OH,4.99,0.0,1.0,0,0,0,0,1.6014011736161466,7.990991856344572,7.990991856344572
penalised,2011-09-21,21221,3000006610,VALUE,OH,2.6264999999999996,0.15000000000000008,0.85,1,1,0,1,24.367216490577434,64.00049411250163,27.75049411250162
penalised,2011-11-09,2277,2066200532,UPSCALE,OH,6.2604999999999995,0.05000000000000005,0.95,1,1,0,1,23.086301374979257,144.53178975805764,115.78178975805764
penalised,2011-08-24,387,7218063052,UPSCALE,OH,6.3665,0.15,0.85,1,1,0,1,18.2901387857825,116.44416857968429,80.19416857968429
penalised,2011-06-15,6179,31254742735,UPSCALE,OH,4.83,0.0,1.0,0,0,0,0,6.250555849247515,30.190184751865498,30.190184751865498
penalised,2011-06-08,4245,2066200531,MAINSTREAM,IN,5.304,0.15,0.85,1,1,0,1,17.171368799451322,91.07694011228982,54.82694011228982
penalised,2011-08-03,26983,1111085350,VALUE,OH,2.241,0.10000000000000003,0.9,1,1,0,1,47.688041469768535,106.86890093375129,74.36890093375129
penalised,2011-11-23,15763,3800031838,UPSCALE,TX,2.583,0.09999999999999996,0.9,1,1,0,1,71.06919123881312,183.5717209698543,151.0717209698543
penalised,2011-12-07,21237,1111038080,MAINSTREAM,OH,1.66,0.0,1.0,0,0,0,0,4.452998761045261,7.3919779433351325,7.3919779433351325
penalised,2011-08-10,21485,3800039118,MAINSTREAM,TX,2.682,0.10000000000000002,0.9,1,1,0,1,100.56528891185934,269.71610486160677,237.21610486160677
penalised,2011-08-17,8263,4116709565,UPSCALE,TX,4.99,0.0,1.0,0,0,0,0,1.6728244936466954,8.34739422329701,8.34739422329701
penalised,2012-01-04,13827,2066200531,MAINSTREAM,TX,6.6405,0.04999999999999999,0.95,1,1,0,1,9.21393523963489,61.185136958795496,32.435136958795496
penalised,2011-11-02,23075,7027316404,MAINSTREAM,OH,1.764,0.09999999999999998,0.9,1,1,0,1,42.6679932170241,75.2663400348305,42.766340034830506
penalised,2011-07-06,17627,1111009507,AMBIGUOUS,TX,1.21,0.0,1.0,0,0,0,0,13.218751906468993,15.994689806827482,15.994689806827482
penalised,2011-12-21,21237,1111009477,MAINSTREAM,OH,1.62,0.0,1.0,1,1,0,1,208.72324252621988,338.1316528924762,313.1316528924762
penalised,2011-10-19,4521,3800031838,MAINSTREAM,TX,2.673,0.10000000000000005,0.9,1,1,0,1,53.014039381147725,141.70652726580786,109.20652726580786
penalised,2011-06-29,25261,3000006560,MAINSTREAM,TX,2.533,0.15000000000000002,0.85,1,1,0,1,66.31338323670805,167.9717997385815,131.7217997385815
penalised,2011-10-05,23055,1111085319,VALUE,OH,1.95,0.0,1.0,0,0,0,0,7.891891481344334,15.389188388621452,15.389188388621452
penalised,2011-09-21,623,4116709428,MAINSTREAM,TX,4.59,0.0,1.0,0,0,0,0,1.8736553591041756,8.600078098288165,8.600078098288165
penalised,2011-09-28,6379,7797502248,MAINSTREAM,TX,2.69,0.0,1.0,0,0,0,0,8.117831454000997,21.83696661126268,21.83696661126268
penalised,2011-08-31,6379,1111009477,MAINSTREAM,TX,1.22,0.0,1.0,1,1,0,1,78.56730250510508,95.85210905622819,70.85210905622819
penalised,2011-09-21,8035,1600027528,VALUE,OH,4.79,0.0,1.0,0,0,0,0,7.247788649343571,34.716907630355706,34.716907630355706
penalised,2011-06-15,27175,7218063979,UPSCALE,TX,6.3665,0.15,0.85,1,1,0,1,14.44477164906166,91.96263870375107,55.71263870375107
penalised,2012-01-04,4259,3800039118,VALUE,OH,2.9665,0.15000000000000008,0.85,1,1,0,1,102.6392030094619,304.4791957275687,268.2291957275687
penalised,2011-07-13,613,1111085345,MAINSTREAM,TX,1.85,0.0,1.0,1,1,0,1,56.00229468126471,103.60424516033972,78.60424516033972
penalised,2011-09-14,4245,1111009477,MAINSTREAM,IN,1.54,0.0,1.0,1,1,0,1,116.46082440362787,179.3496695815869,154.3496695815869
penalised,2011-06-29,623,7218063052,MAINSTREAM,TX,6.706499999999999,0.15000000000000005,0.85,0,0,0,0,6.923759858930336,46.43419549391629,35.18419549391629
penalised,2011-08-17,2281,4116709428,UPSCALE,OH,4.59,0.0,1.0,0,0,0,0,3.1267364466378016,14.351720290067508,14.351720290067508
penalised,2011-06-29,19533,7218063979,MAINSTREAM,TX,6.706499999999999,0.15000000000000005,0.85,1,1,0,1,8.428058472455927,56.522774145525666,20.27277414552566
penalised,2011-08-31,25261,3700044982,MAINSTREAM,TX,4.98,0.0,1.0,0,0,0,0,3.8005965884552255,18.926971010507025,18.926971010507025
penalised,2011-06-22,21213,1111009497,MAINSTREAM,OH,1.54,0.0,1.0,0,0,0,0,30.86587420361093,47.533446273560834,47.533446273560834
penalised,2011-08-10,23055,7192100336,VALUE,OH,6.59,0.0,1.0,0,0,0,0,4.872230318949602,32.10799780187788,32.10799780187788
penalised,2011-07-20,11993,1111009497,UPSCALE,TX,1.24,0.0,1.0,0,0,0,0,28.567342335161257,35.42350449559996,35.42350449559996
penalised,2011-11-30,25233,7192100336,VALUE,TX,4.742999999999999,0.10000000000000003,0.9,1,1,0,1,27.860266156492703,132.14124238024488,99.64124238024488
penalised,2011-06-15,15763,7218063052,UPSCALE,TX,6.3665,0.15,0.85,1,1,0,1,8.679073062286323,55.255318651045876,19.005318651045876
penalised,2011-08-10,8263,3800031829,UPSCALE,TX,3.024,0.09999999999999996,0.9,1,1,0,1,68.83864610817497,208.1680658311211,175.6680658311211
penalised,2011-11-30,11761,1111009477,UPSCALE,OH,1.5484999999999998,0.05000000000000008,0.95,1,1,0,1,105.74716397953733,163.74948342231355,134.99948342231355
penalised,2011-10-26,4521,2066200532,MAINSTREAM,TX,5.99,0.0,1.0,0,0,0,0,2.072179373879313,12.412354449537085,12.412354449537085
